AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES	USDCAD
4398.131	2720.196	14473.98	5553.013	32141.526	971.467	7284.041	6863.805	48924.576	367.305	425.257	1105.111	5535.001	17761.23	464.025	8890.858	144.117	10079.333	4691.451	29581.582	14743.463	7295.74	7421.833	3455.926	3873.848	99.031	1138.41	741.002	1528.731	80.399	595.004	651.704	1300.054	513.136	659.876	9090.192	1682.182	951.485	1154.271	668.476	907.334	479.956	766.812	1003.841	4212.424	201.814	506.894	501.334	155.878	679.352	1046.702	1378.091	525.792	1.3259
4388.457	2693.186	14575.629	5541.405	32494.198	976.888	7286.742	6871.965	48455.047	365.812	431.03	1110.414	5479.539	17725.452	458.538	8891.5	142.745	10031.104	4651.956	29719.999	14636.282	7308.26	7558.218	3450.187	3895.803	97.878	1122.574	747.822	1508.774	80.57	598.348	647.176	1293.125	510.38	645.822	9050.685	1712.06	948.74	1146.915	654.694	912.605	480.65	774.045	994.911	4260.707	197.36	507.114	497.863	156.101	671.833	1038.909	1380.566	515.97	1.3269
4339.7	2723.732	14616.745	5618.718	32830.956	990.077	7355.338	6967.223	48446.608	365.313	438.909	1125.93	5510.167	17952.922	456.909	9128.48	143.491	10143.768	4638.054	30293.553	14780.019	7408.658	7569.142	3489.507	3961.742	97.861	1151.752	747.739	1547.987	83.238	607.878	653.953	1300.843	507.916	645.744	9210.534	1732.969	950.729	1168.67	674.62	930.101	483.861	777.654	997.48	4347.362	196.679	507.78	499.685	154.022	676.875	1040.451	1371.79	521.246	1.3179
4293.241	2660.807	14388.239	5528.108	32197.953	970.302	7166.114	6792.461	48559.585	360.612	439.836	1092.172	5446.524	17551.277	448.091	8819.663	140.253	9963.511	4541.955	29364.771	14594.785	7199.349	7455.335	3403.377	3863.225	97.32	1150.294	742.591	1547.987	83.533	597.457	638.021	1297.602	502.263	638.341	9055.541	1706.899	943.689	1159.195	657.536	886.559	476.378	768.008	970.256	4374.659	196.679	508.313	492.082	153.981	677.435	1039.641	1371.884	521.252	1.3282
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.981	668.349	1040.735	1365.85	517.944	NA
4281.743	2698.271	14491.197	5511.27	32279.475	975.777	7233.461	6862.78	48143.456	364.171	430.143	1103.594	5448.681	17752.046	446.524	8814.157	139.878	9865.211	4552.2	29606.708	14664.303	7280.6	7455.335	3366.857	3850.341	96.672	1144.152	730.642	1538.928	85.566	598.477	626.111	1241.107	496.24	625.033	8982.932	1706.899	921.873	1153.174	646.008	863.484	472.722	761.133	944.065	4374.659	200.568	508.438	478.561	153.666	678.355	1046.349	1369.838	517.316	1.3307
4399.691	2760.446	14604.316	5604.769	32817.618	997.828	7329.134	6986.983	49646.447	370.555	432.758	1121.889	5321.45	17920.892	455.074	9042.917	141.709	10063.341	4593.908	30085.94	14724.863	7413.534	7642.588	3411.353	3852.206	100.197	1143.908	730.739	1482.929	88.333	590.786	634.686	1242.367	498.891	625.615	9144.177	1752.48	919.161	1160.267	655.936	891.101	473.307	765.876	952.239	4467.23	199.621	509.631	486.487	153.666	669.677	1046.456	1380.762	516.747	1.3208
4529.898	2777.201	14842.883	5588.846	33221.745	1018	7418.152	7002.464	51501.668	376.34	433.647	1130.529	5615.6	18100.143	465.633	9189.816	141.745	10302.87	4667.444	30539.258	14925.831	7517.677	7537.566	3423.35	3834.454	104.301	1145.798	731.385	1517.425	87.146	593.955	646.496	1251.722	517.322	633.965	9097.476	1725.849	927.957	1165.254	660.273	892.186	495.288	777.346	946.261	4460.707	199.493	509.94	495.055	153.666	687.585	1051.736	1403.435	521.918	1.3259
4437.999	2758.461	14706.255	5576.826	33214.962	1013.229	7351.884	6979.198	50439.762	375.963	425.436	1124.869	5508.09	17873.236	458.04	9004.386	140.05	10120.979	4599.317	30373.225	14805.633	7462.769	7576.988	3334.453	3859.26	102.244	1185.807	737.359	1513.429	89.106	601.482	643.54	1249.256	519.879	637.511	9093.951	1751.002	920.595	1196.307	660.232	889.94	491.046	778.554	940.735	4506.186	194.527	513.846	494.858	153.666	679.603	1053.643	1430.363	524.463	1.3252
4415.532	2756.015	14635.048	5513.308	33194.549	1010.201	7314.4	6958.064	50293.773	374.742	428.382	1123.244	5511.828	17731.212	453.808	8860.402	140.239	10121.329	4566.01	30605.178	14790.591	7404.955	7613.269	3306.191	3863.944	101.87	1201.045	738.972	1513.429	89.408	600.291	643.385	1255.566	517.314	636.669	9063.376	1779.56	923.942	1204.18	654.628	886.679	494.824	767.723	930.896	4527.336	194.527	514.799	492.97	153.666	679.941	1053.232	1430.363	524.507	1.3264
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.992	684.87	1052.25	1404.685	518.947	NA
4496.624	2743.532	14579.972	5487.772	32846.438	1004.189	7269.693	6964.608	50455.632	369.066	426.629	1112.999	5467.721	17643.172	458.921	8759.555	139.081	10163.51	4547.751	30183.553	14732.354	7356.042	7582.572	3391.243	3857.012	101.922	1201.368	743.157	1543.309	88.562	607.443	652.14	1263.782	516.932	652.972	9109.998	1769.153	948.416	1200.902	667.623	909.101	495.341	768.681	929.779	4357.614	192.201	517.683	489.974	153.951	675.072	1053.706	1389.524	514.364	1.3265
4387.109	2758.565	14605.898	5529.296	32875.743	1005.937	7333.104	6990.292	49856.944	374.213	426.816	1129.969	5463.858	17805.015	455.838	8828.346	138.78	10103.747	4581.928	30159.488	14852.824	7405.714	7678.866	3407.638	3885.052	101.622	1198.592	740.591	1553.156	88.502	604.662	648.27	1241.469	516.133	657.143	9213.676	1752.493	950.24	1204.694	668.171	913.564	490.598	765.855	963.439	4303.627	189.343	512.743	484.662	153.992	678.318	1048.709	1385.328	517.062	1.3249
4525.039	2797.879	15201.093	5689.799	33055.478	1018.659	7455.732	7035.262	50924.181	376.928	441.91	1139.89	5493.328	18085.013	460.733	9074.762	142.016	10221.15	4679.362	30596.076	15061.636	7595.252	7746.118	3518.126	3968.366	104.003	1220.143	738.06	1570.614	90.159	605.289	651.151	1231.373	533.203	657.143	9327.392	1781.449	953.907	1205.265	690.388	938.638	496.954	772.471	987.195	4301.411	192.388	515.387	486.302	153.951	678.905	1048.242	1393.37	526.582	1.3172
4542.139	2788.938	15193.843	5698.188	33208.376	1019.317	7489.366	7049.518	50616.095	379.657	436.032	1143.744	5546.103	18107.401	458.793	9119.975	142.622	10297.527	4749.569	30599.237	15015.568	7548.487	7728.768	3471.877	3961.088	104.109	1230.706	744.499	1570.691	91.361	607.387	651.151	1250.5	539.049	679.224	9439.4	1774.902	962.907	1210.682	684.299	942.628	506.02	783.811	996.323	4247.404	191.517	511.467	480.447	153.992	677.643	1041.049	1374.06	523.107	1.3183
4610.356	2700.862	15016.795	5670.005	33035.974	1005.214	7355.168	6886.779	51188.599	376.135	434.182	1119.167	5475.52	17801.023	467.929	9014.466	142.347	10311.274	4646.785	30124.116	14979.907	7478.021	7605.896	3366.887	3976.615	104.969	1211.218	731.479	1570.691	94.206	616.074	662.577	1256.051	543.909	682.532	9416.879	1750.192	967.491	1202.742	681.368	942.688	506.16	786.218	1005.43	4146.943	191.517	504.56	473.537	153.992	678.766	1041.049	1374.097	523.094	1.3226
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.992	686.636	1041.617	1366.25	525.14	NA
4460.294	2652.676	14860.125	5658.381	33184.903	1001.845	7315.79	6785.862	50871.572	372.022	428.301	1117.525	5449.624	17761.381	456.712	8921.129	141.192	10184.429	4577.014	29755.127	14874.838	7432.127	7637.034	3249.407	3929.057	104.125	1187.284	716.569	1577.272	91.284	609.78	660.964	1243.754	528.252	660.973	9335.847	1741.991	959.243	1192.731	667.216	918.009	493.018	782.677	1009.655	3960.853	190.191	500.465	474.38	153.962	688.238	1043.218	1380.288	528.312	1.3255
4440.235	2579.493	14343.939	5513.966	32113.396	968.025	7041.453	6490.587	50951.72	359.752	427.546	1074.149	5471.87	17144.411	454.57	8713.369	137.402	10059.583	4415.039	28806.125	14349.771	7156.746	7542.132	3178.107	3793.696	104.192	1139.459	697.495	1599.145	87.741	585.461	648.752	1228.202	530.621	655.696	9164.411	1697.316	951.52	1157.796	648.651	891.815	494.307	769.585	987.053	3843.412	193.345	501.083	474.129	154.063	691.311	1050.698	1376.226	525.859	1.3272
4313.885	2593.14	14463.066	5467.942	32330.911	973.602	7058.902	6526.053	49838.277	361.014	425.781	1076.844	5450.981	17092.022	450.822	8626.122	138.509	9937.266	4375.698	28674.528	14217.066	7213.682	7525.105	3054.879	3745.349	101.518	1123.377	687.891	1599.145	84.472	588.591	647.541	1175.916	515.617	638.819	9028.561	1677.944	930.553	1143.851	650.306	893.433	479.693	760.335	981.055	3755.979	193.304	508.375	472.296	153.84	689.597	1050.425	1376.019	525.884	1.332
4361.259	2593.662	14351.624	5425.045	31936.505	960.945	7017.894	6485.602	49335.084	355.163	411.825	1065.779	5370.022	16929.962	459.538	8309.968	137.994	9930.786	4348.184	28094.804	14084.133	7151.428	7498.386	2996.619	3729.27	100.93	1117.405	683.057	1599.145	84.754	588.329	648.736	1175.916	514.719	638.819	8837.526	1691.808	927.828	1139.621	634.024	877.331	474.955	757.652	972.56	3690.478	193.386	512.332	472.296	153.84	690.167	1050.698	1376.397	525.896	1.3305
4348.894	2608.594	14586.9	5448.94	32461.054	975.01	7159.796	6592.875	49489.921	361.735	410.831	1093.653	5401.717	17347.474	459.392	8398.763	140.207	9899.907	4411.541	28624.88	14326.257	7277.786	7492.07	3158.141	3758.167	101.129	1139.108	687.445	1599.145	85.259	588.078	648.736	1156.766	512.349	633.216	8935.134	1660.683	927.828	1134.824	649.778	885.764	473.719	760.808	978.41	3705.979	193.386	509.066	472.296	153.881	690.396	1050.698	1376.491	525.884	1.3337
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.881	690.396	1047.376	1376.491	520.228	NA
4398.552	2562.017	14439.238	5282.945	32181.798	954.985	7003.765	6474.128	49490.56	356.142	410.753	1067.44	5414.28	16990.656	458.099	8245.92	137.769	9711.072	4371.054	27936.548	14153.842	7099.549	7295.885	3042.435	3654.764	101.134	1124.068	688.537	1622.276	81.589	584.631	644.885	1122.849	512.349	626.259	8805.929	1628.215	918.63	1116.474	640.874	855.623	473.719	744.127	959.702	3516.287	194.965	503.737	470.152	153.84	682.444	1046.737	1376.019	519.166	1.3397
4236.327	2602.499	14198.576	5282.68	31585.28	961.657	6974.351	6453.922	48161.496	347.034	395.452	1068.204	5167.839	16937.894	451.647	8349.802	136.254	9701.716	4379.24	28177.622	14090.286	7027.266	7303.583	2995.292	3656.138	98.081	1110.611	693.987	1601.871	81.848	598.06	648.608	1148.293	512.349	619.408	8813.51	1663.277	920.894	1119.28	647.855	863.144	473.719	735.469	975.78	3562.823	191.871	502.57	462.328	153.361	690.38	1044.523	1355.335	514.909	1.3422
4337.436	2640.357	14330.232	5406.462	31769.295	976.753	7121.204	6562.031	48721.32	355.567	394.732	1092.771	5311.505	17259.524	453.341	8464.77	141.172	9779.781	4431.73	28786.65	14340.333	7213.587	7444.467	3151.541	3721.305	100.045	1141.72	700.796	1594.265	80.45	592.512	664.001	1166.914	524.53	634.705	8982.434	1701.42	932.852	1128.047	649.901	884.693	478.686	738.05	978.127	3592.667	188.423	501.012	460.914	152.994	685.955	1058.405	1381.664	526.568	1.3313
4432.976	2648.297	14325.276	5447.34	32054.084	977.094	7098.555	6488.217	48721.32	354.305	395.551	1086.532	5442.29	17173.883	457.502	8670.287	144.153	9750.903	4448.322	28704.266	14367.338	7234.395	7459.241	3183.686	3735.458	100.045	1143.611	697.867	1590.922	77.583	596.714	666.365	1170.381	532.534	638.775	9047.245	1709.272	931.45	1123.394	645.434	896.855	488.024	734.138	983.938	3509.308	188.165	501.471	467.853	153.116	680.921	1056.4	1375.898	528.716	1.3268
4366.745	2676.577	14560.947	5490.75	32072.475	993.224	7192.434	6556.173	50008.77	354.541	396.246	1106.573	5471.09	17410.356	458.9	8681.655	149.04	9682.212	4492.343	28984.61	14464.566	7328.407	7570.165	3292.153	3751.021	103.435	1166.496	702.202	1590.922	78.592	595.045	666.365	1155.084	527.486	635.049	9061.166	1733.161	927.324	1120.539	630.823	909.617	486.23	733.868	991.745	3566.569	188.218	505.165	471.711	153.075	681.034	1056.674	1375.898	528.71	1.3152
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152.526	677.615	1060.148	1379.844	525.48	NA
4482.176	2733.255	14886.949	5615.219	32569.588	1018.963	7396.012	6696.322	50646.111	363.284	401.761	1130.847	5493.84	17836.011	465.431	8947.784	154.459	9957.332	4641.063	29914.669	14756.749	7520.374	7706.753	3392.651	3871.409	105.094	1212.404	704.247	1575.588	83.692	599.134	682.441	1222.33	532.548	647.536	9322.314	1817.469	946.657	1144.672	665.435	950.118	489.089	751.965	1030.163	3713.567	188.985	501.625	467.251	153.424	681.653	1065.586	1387.162	537.097	1.3086
4536.614	2784.712	14945.11	5679.746	32830.398	1036.665	7503.509	6786.542	50622.261	366.515	405.619	1146.922	5543.053	18013.488	469.62	9290.772	156.583	10126.963	4727.307	30178.797	14909.51	7572.103	7677.986	3459.829	3931.759	105.093	1259.238	698.949	1575.588	85.541	600.495	684.379	1293.79	540.696	654.704	9336.488	1834.799	960.553	1157.364	681.379	952.802	493.321	758.31	1038.633	3784.941	188.58	499.465	475.322	154.219	684.296	1063.068	1402.19	538.586	1.3034
4621.539	2825.926	14914.969	5802.76	32611.767	1032.654	7487.799	6810.988	51648.589	361.685	404.54	1134.964	5624.49	17872.486	472.089	9642.549	158.524	10460.011	4757.881	30079.178	14668.653	7644.172	7742.759	3592.66	3964.028	109.151	1288.223	695.837	1602.891	86.522	609.316	689.392	1354.226	553.038	692.108	9459.627	1862.019	975.324	1163.463	702.844	976.905	501.581	785.403	1078.976	3990.111	188.297	494.805	479.138	154.236	684.601	1065.27	1415.25	545.054	1.3057
4628.355	2813.526	14861.68	5838.103	32555.556	1035.311	7533.635	6854.552	51568.982	361.008	408.166	1145.04	5591.189	17970.507	467.604	9545.806	158.536	10407.843	4778.333	30394.194	14797.933	7683.515	7809.547	3560.807	3958.078	107.745	1295.795	689.794	1635.713	86.671	620.314	684.076	1351.293	559.571	689.706	9510.952	1862.942	974.651	1178.405	707.57	972.624	500.251	782.142	1080.778	4136.366	188.17	494.708	478.731	154.451	677.665	1068.175	1409.779	539.858	1.3016
4779.633	2850.24	15020.067	5884.514	32884.024	1042.868	7621.712	6967.452	51657.442	361.253	411.413	1159.842	5699.768	18077.051	477.21	9714.865	160.576	10740.238	4877.708	30959.962	14891.404	7744.593	7815.408	3681.371	4020.257	108.558	1314.751	701.207	1635.713	87.796	638.943	692.547	1435.448	559.571	713.421	9656.191	1921.769	984.284	1198.946	735.832	989.343	500.251	806.089	1088.835	4119.351	188.436	500.445	485.659	154.574	677.889	1068.175	1409.818	539.858	1.2945
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.239	679.54	1079.86	1421.726	541.159	NA
4757.852	2854.763	14977.653	5870.663	33044.921	1048.504	7616.77	6990.596	52013.126	362.328	407.625	1153.389	5718.781	18054.413	483.255	9615.464	155.122	10839.652	4855.858	30992.361	14954.493	7702.889	7821.741	3643.492	4013.329	110.163	1303.708	720.217	1656.348	88.535	646.737	687.101	1449.962	567.927	713.527	9617.02	1882.526	986.341	1197.081	729.88	983.918	512.842	809.123	1086.052	4182.834	182.918	504.399	493.307	154.189	680.687	1085.01	1422.978	541.959	1.2998
4686.28	2803.801	15080.107	5810.386	32696.58	1036.032	7551.644	6928.692	51945.734	362.442	406.757	1151.277	5665.923	18026.241	481.092	9438.521	153.001	10640.26	4785.298	30653.799	14877.987	7604.573	7769.194	3439.654	3966.787	109.425	1284.055	706.138	1662.11	89.097	641.4	681.368	1362.55	564.33	707.265	9559.441	1877.435	960.12	1188.16	720.054	969.02	510.033	800.549	1063.667	4037.384	183.914	501.071	491.37	154.219	679.17	1075.983	1420.792	541.16	1.3039
4656.305	2840.759	15141.706	5817.626	31994.251	1037.711	7540.577	6889.051	51892.976	362.768	400.159	1147.076	5570.156	17914.205	487.62	9454.308	153.173	10760.282	4766.994	30236.491	14853.984	7623.877	7732.962	3371.555	3941.54	108.308	1254.973	698.007	1662.11	88.189	647.025	680.722	1362.55	563.585	707.265	9458.66	1891.932	950.591	1192.745	718.342	971.987	505.265	794.179	1086.076	4048.014	180.219	504.98	490.218	153.892	679.395	1070.452	1411.919	537.178	1.2936
4720.927	2864.673	15177.736	5840.991	32087.127	1047.783	7610.412	6956.88	52939.374	368.871	411.536	1162.492	5676.494	18280.578	502.377	9566.803	154.617	10910.752	4776.009	30094.806	15019.422	7719.71	7849.213	3401.537	3990.467	110.545	1254.065	691.252	1623.68	91.762	650.97	686.426	1392.615	578.67	717.498	9548.43	1891.351	968.744	1195.561	728.78	994.824	515.868	814.822	1098.568	4069.322	180.219	503.634	488.463	153.892	680.183	1070.313	1414.425	537.223	1.2864
4720.788	2900.854	15246.821	5840.391	32752.377	1043.429	7644.767	6970.932	53489.04	369.869	410.376	1167.144	5714.604	18410.036	505.147	9605.786	156.075	10957.301	4838.301	30143.455	15110.23	7756.001	7884.464	3425.272	3987.555	111.13	1268.742	690.111	1623.68	90.353	645.057	689.651	1393.487	578.021	708.709	9638.272	1866.781	966.237	1186.915	725.679	994.913	514.188	808.725	1082.991	4089	180.219	500.818	490.287	153.851	679.282	1070.73	1414.347	537.153	1.2914
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.628	681.141	1072.879	1411.96	539.601	NA
4719.633	2863.214	15261.431	5778.303	33031.594	1044.951	7604.282	6969.972	53173.668	366.533	416.239	1164.963	5651.602	18442.052	504.537	9567.276	154.639	10889.511	4795.465	29859.152	15000.306	7739.586	7885.607	3395.044	3976.733	111.621	1252.62	687.123	1592.666	90.311	636.981	696.616	1418.484	582.663	705.309	9624.007	1850.289	966.444	1173.823	720.76	989.889	515.242	807.813	1100.975	3988.569	186.843	501.677	488.433	152.578	683.791	1072.325	1414.546	541.107	1.3019
4687.728	2879.835	15277.874	5824.669	32791.144	1046.043	7576.395	6975.803	52951.736	368.171	411.832	1160.548	5650.356	18413.949	507.103	9526.758	155.893	10833.217	4766.068	30098.917	14964.83	7722.229	7872.957	3391.492	3953.068	111.312	1245.603	689.228	1593.879	91.546	630.556	693.278	1410.171	580.134	690.757	9600.325	1865.354	961.946	1177.767	725.378	982.903	515.081	804.232	1112.537	4017.763	186.919	503.821	488.424	152.578	689.29	1072.388	1407.237	538.104	1.298
4666.028	2913.731	15177.378	5697.393	32511.572	1046.817	7621.429	7044.626	52950.711	374.37	399.559	1155.919	5755.082	18491.36	510.044	9486.48	153.587	10829.434	4798.556	29825.258	14856.712	7722.422	7824.348	3321.409	3937.024	111.29	1226.399	683.772	1588.797	93.069	626.024	691.38	1411.435	581.052	689.112	9494.861	1818.168	962.012	1162.577	708.257	963.71	510.964	798.66	1102.499	3933.193	185.876	502.05	490.21	152.641	684.631	1071.347	1396.641	528.954	1.3139
4689.525	2921.884	15219.609	5766.461	32199.792	1049.856	7657.291	7092.7	53115.849	373.81	400.684	1160.383	5700.599	18501.491	517.375	9417.159	151.563	10868.39	4820.567	30060.541	14938.647	7743.723	7949.317	3385.499	3984.641	110.49	1247.323	670.466	1578.075	93.136	628.368	691.38	1410.09	573.932	687.736	9599.191	1858.957	962.539	1146.212	713.846	974.773	510.232	797.001	1117.328	4022.971	185.855	495.051	489.061	153.119	685.439	1069.805	1383.445	519.939	1.3088
4767.227	2886.624	15351.723	5780.269	32514.475	1044.484	7755.462	7209.738	53890.125	374.734	398.678	1152.264	5781.641	18636.878	520.684	9409.157	151.042	10991.099	4811.027	30249.55	15068.661	7792.151	8035.026	3416.483	4039.754	111.853	1259.956	672.874	1578.075	92.913	619.947	695.815	1440.589	586.66	700.657	9701.665	1873.242	983.631	1138.612	724.936	982.236	516.379	797.001	1106.935	4155.95	185.724	495.003	489.061	153.16	684.646	1070.221	1383.559	519.952	1.3166
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.16	692.147	1074.206	1390.941	522.207	NA
4786.827	2890.81	15363.144	5725.617	32659.475	1044.111	7721.994	7224.681	53704.047	370.978	414.017	1149.713	5837.222	18615.127	523.497	9426.232	149.855	11062.473	4815.166	30209.565	14983.655	7762.744	8020.665	3388.327	4059.766	111.95	1257.699	669.102	1557.085	93.786	630.36	693.02	1457.347	583.712	698.649	9730.403	1863.134	992.514	1138.45	709.497	978.902	519.781	803.292	1100.621	4649.953	184.678	497.104	486.855	153.119	688.76	1076.248	1399.498	514.84	1.3153
4768.215	2804.075	15336.83	5647.947	32657.674	1029.045	7645.697	7150.593	53777.843	363.192	415.782	1136.087	5806.975	18479.547	527.255	9150.847	145.694	10922.605	4745.632	29897.248	14833.266	7675.15	8000.955	3360.127	4010.059	111.741	1237.515	674.211	1544.53	95.693	632.345	689.7	1455.95	584.221	687.978	9611.515	1840.624	987.122	1135.336	690.19	968.527	515.891	801.665	1087.897	4614.047	185.124	493.13	482.16	152.874	688.145	1075.289	1398.686	511.261	1.3269
4693.514	2836.37	15619.344	5763.009	33163.969	1042.09	7722.454	7256.511	53651.46	369.735	422.565	1154.596	5812.133	18665.852	519.998	9208.372	148.513	10902.49	4799.425	30418.087	14977.011	7765.529	8099.86	3372.712	4020.826	110.475	1237.965	674.461	1533.758	95.827	627.795	687.141	1442.933	583.998	682.683	9689.272	1839.314	980.115	1132.216	701.802	978.072	512.974	791.723	1092.722	5113.545	185.254	495.072	485.02	148.5	681.75	1075.678	1390.021	504.852	1.3191
4586.02	2799.399	15497.559	5724.283	31811.832	1055.278	7645.847	7178.425	53403.653	364.002	422.049	1133.751	5782.788	18525.279	516.772	8949.009	148.491	10679.888	4734.821	29897.065	14912.844	7706.298	8094.65	3259.282	3956.922	109.508	1224.102	668.881	1545.871	91.964	621.011	679.779	1368.828	577.787	670.873	9578.085	1816.128	962.955	1099.898	688.436	940.419	505.686	775.885	1074.497	5170.82	183.817	492.722	489.757	148.087	678.815	1073.92	1383.102	502.465	1.3172
